"Timestamp","Title","Duration","Duration (s)","Type","Movie ID","Top Node ID","Device Type","Country"
"2019-10-31T20:11:17.963Z","How I Met Your Mother - Season 2: 'Brunch'","22:05",1325,"Serie","70218505","70143824","1222","CA"
"2019-10-31T19:49:21.178Z","How I Met Your Mother - Season 2: 'The Scorpion and the Toad'","22:29",1349,"Serie","70218504","70143824","1222","CA"
"2019-10-31T19:41:53.931Z","Marianne - Season 1: 'Beautiful Moment'","45:16",2716,"Serie","81023582","80217779","1222","CA"
"2019-10-31T18:46:25.119Z","Marianne - Season 1: 'Not an Easy Person'","50:20",3020,"Serie","81023581","80217779","1222","CA"
"2019-10-31T18:35:01.325Z","Marianne - Season 1: 'Tradition'","47:22",2842,"Serie","81023580","80217779","1222","CA"
"2019-10-31T16:06:40.579Z","Marianne - Season 1: 'Your Dreams'","52:20",3140,"Serie","81023579","80217779","1222","CA"
"2019-10-31T03:39:59.400Z","Designated Survivor - Season 1: 'The Interrogation'","43:05",2585,"Serie","80133837","80113647","1222","CA"
"2019-10-30T18:06:41.247Z","How I Met Your Mother - Season 2: 'Where Were We?'","21:41",1301,"Serie","70218503","70143824","1222","CA"
"2019-10-30T16:34:01.664Z","Eli","01:38:06",5886,"Movie","80206910","80206910","1222","CA"
"2019-10-30T04:57:05.695Z","Riverdale - Season 4: 'Chapter Sixty: 'Dog Day Afternoon''","42:48",2568,"Serie","81180458","80133311","1222","CA"
"2019-10-30T04:15:48.183Z","Riverdale - Season 4: 'Chapter Fifty-Nine: 'Fast Times at Riverdale High''","42:48",2568,"Serie","81180457","80133311","1222","CA"
"2019-10-30T02:50:38.254Z","Riverdale - Season 3: 'Chapter Fifty-Seven: 'Survive the Night''","42:48",2568,"Serie","80986882","80133311","1222","CA"
"2019-10-30T02:50:15.615Z","Riverdale - Season 3: 'Chapter Fifty-Six: 'The Dark Secret of Harvest House''","42:48",2568,"Serie","80986881","80133311","1222","CA"
"2019-10-29T20:45:41.144Z","How I Met Your Mother - Season 1: 'Come On'","22:29",1349,"Serie","70218502","70143824","1222","CA"
"2019-10-29T04:35:28.527Z","How I Met Your Mother - Season 1: 'Milk'","22:21",1341,"Serie","70218501","70143824","1080","CA"
"2019-10-29T04:14:11.175Z","How I Met Your Mother - Season 1: 'Best Prom Ever'","22:01",1321,"Serie","70218500","70143824","1080","CA"
"2019-10-29T04:13:31.772Z","How I Met Your Mother - Season 1: 'Mary the Paralegal'","22:37",1357,"Serie","70218499","70143824","1080","CA"
"2019-10-28T20:12:47.365Z","How I Met Your Mother - Season 1: 'Nothing Good Happens After 2 A.M.'","22:19",1339,"Serie","70218498","70143824","1222","CA"
"2019-10-28T20:12:36.385Z","How I Met Your Mother - Season 1: 'Life Among the Gorillas'","22:29",1349,"Serie","70218497","70143824","1222","CA"
"2019-10-26T00:13:59.193Z","How I Met Your Mother - Season 1: 'Cupcake'","22:25",1345,"Serie","70218496","70143824","1080","CA"
"2019-10-26T00:13:54.265Z","How I Met Your Mother - Season 1: 'Game Night'","22:29",1349,"Serie","70218495","70143824","1080","CA"
"2019-10-25T23:47:29.524Z","How I Met Your Mother - Season 1: 'Zip, Zip, Zip'","22:29",1349,"Serie","70218494","70143824","1080","CA"
"2019-10-25T23:25:53.952Z","How I Met Your Mother - Season 1: 'Drumroll, Please'","22:25",1345,"Serie","70218493","70143824","1080","CA"
"2019-10-25T23:08:55.286Z","How I Met Your Mother - Season 1: 'The Wedding'","22:17",1337,"Serie","70218492","70143824","1080","CA"
"2019-10-25T06:26:52.313Z","How I Met Your Mother - Season 1: 'The Limo'","22:31",1351,"Serie","70218491","70143824","1080","CA"
"2019-10-25T05:01:14.949Z","Grey's Anatomy - Season 15: 'Jump into the Fog'","43:01",2581,"Serie","81071919","70140391","1222","CA"
"2019-10-25T04:16:08.304Z","Grey's Anatomy - Season 15: 'Drawn to the Blood'","42:29",2549,"Serie","81071918","70140391","1222","CA"
"2019-10-25T03:39:37.179Z","Grey's Anatomy - Season 15: 'What I Did for Love'","42:33",2553,"Serie","81071917","70140391","1222","CA"
"2019-10-24T23:49:46.814Z","Grey's Anatomy - Season 15: 'Head Over High Heels'","43:08",2588,"Serie","80988507","70140391","1222","CA"
"2019-10-24T19:18:55.222Z","Grey's Anatomy - Season 15: 'Good Shepherd'","43:07",2587,"Serie","80988506","70140391","1222","CA"
"2019-10-24T14:37:28.261Z","Grey's Anatomy - Season 15: 'The Whole Package'","43:06",2586,"Serie","80988505","70140391","1222","CA"
"2019-10-24T03:56:31.156Z","Grey's Anatomy - Season 15: 'Silent All These Years'","43:52",2632,"Serie","80988504","70140391","1222","CA"
"2019-10-24T03:34:47.810Z","Grey's Anatomy - Season 15: 'Add It Up'","42:31",2551,"Serie","80988503","70140391","1222","CA"
"2019-10-23T18:39:54.542Z","Grey's Anatomy - Season 15: 'And Dream of Sheep'","43:08",2588,"Serie","80988502","70140391","1222","CA"
"2019-10-23T18:37:50.297Z","Grey's Anatomy - Season 15: 'Blood and Water'","42:35",2555,"Serie","80988501","70140391","1222","CA"
"2019-10-22T15:28:09.090Z","Grey's Anatomy - Season 15: 'We Didn't Start the Fire'","43:06",2586,"Serie","80988500","70140391","1222","CA"
"2019-10-20T16:16:56.488Z","Grey's Anatomy - Season 15: 'Help, I'm Alive'","42:07",2527,"Serie","80988495","70140391","1222","CA"
"2019-10-20T06:58:00.095Z","Grey's Anatomy - Season 15: 'Shelter from the Storm'","43:07",2587,"Serie","80988494","70140391","1222","CA"
"2019-10-20T06:21:29.244Z","Grey's Anatomy - Season 15: 'Blowin' in the Wind'","43:07",2587,"Serie","80988493","70140391","1222","CA"
"2019-10-20T05:48:54.273Z","Grey's Anatomy - Season 15: 'Anybody Have a Map?'","43:07",2587,"Serie","80988492","70140391","1222","CA"
"2019-10-20T05:10:20.088Z","Grey's Anatomy - Season 15: 'Flowers Grow Out of My Grave'","43:07",2587,"Serie","80988491","70140391","1222","CA"
"2019-10-19T21:01:51.938Z","Grey's Anatomy - Season 15: 'Everyday Angel'","42:55",2575,"Serie","80988490","70140391","1222","CA"
"2019-10-19T20:52:06.349Z","Grey's Anatomy - Season 15: 'Momma Knows Best'","42:48",2568,"Serie","80988489","70140391","1222","CA"
"2019-10-19T15:58:35.376Z","Grey's Anatomy - Season 15: 'Gut Feeling'","43:08",2588,"Serie","80988488","70140391","1222","CA"
"2019-10-18T15:45:18.441Z","Parmanu: The Story of Pokhran","02:03:53",7433,"Movie","81005453","81005453","1080","IN"
"2019-10-18T15:43:18.271Z","Force 2","02:03:13",7393,"Movie","80159955","80159955","1080","IN"
"2019-10-18T04:51:47.184Z","Grey's Anatomy - Season 15: 'Broken Together'","43:08",2588,"Serie","80988487","70140391","1222","CA"
"2019-10-17T22:27:37.975Z","Grey's Anatomy - Season 15: 'With a Wonder and a Wild Desire'","43:08",2588,"Serie","80988486","70140391","1222","CA"
"2019-10-17T21:44:19.781Z","Grey's Anatomy - Season 14: 'All of Me'","42:54",2574,"Serie","80994454","70140391","1222","CA"
"2019-10-17T14:14:47.835Z","Grey's Anatomy - Season 14: 'Cold as Ice'","42:34",2554,"Serie","80994453","70140391","1222","CA"
"2019-10-17T14:14:34.952Z","Grey's Anatomy - Season 14: 'Fight for Your Mind'","42:59",2579,"Serie","80207802","70140391","1222","CA"
"2019-10-17T04:42:41.633Z","Grey's Anatomy - Season 14: 'Bad Reputation'","42:57",2577,"Serie","80207801","70140391","1222","CA"
"2019-10-17T04:06:51.087Z","Grey's Anatomy - Season 14: 'Judgment Day'","40:28",2428,"Serie","80207800","70140391","1222","CA"
"2019-10-17T03:07:47.621Z","Grey's Anatomy - Season 14: 'Beautiful Dreamer'","42:01",2521,"Serie","80207599","70140391","1222","CA"
"2019-10-17T02:16:57.693Z","Grey's Anatomy - Season 14: 'Hold Back the River'","43:03",2583,"Serie","80207598","70140391","1222","CA"
"2019-10-17T01:37:50.685Z","Grey's Anatomy - Season 14: 'One Day Like This'","44:00",2640,"Serie","80207597","70140391","1222","CA"
"2019-10-17T00:15:05.980Z","Grey's Anatomy - Season 14: 'Caught Somewhere in Time'","43:00",2580,"Serie","80207596","70140391","1222","CA"
"2019-10-16T22:17:31.955Z","Grey's Anatomy - Season 14: 'Old Scars, Future Hearts'","43:02",2582,"Serie","80207595","70140391","1222","CA"
"2019-10-16T18:45:05.908Z","Grey's Anatomy - Season 14: 'Games People Play'","42:58",2578,"Serie","80207594","70140391","1222","CA"
"2019-10-16T16:40:51.811Z","Grey's Anatomy - Season 14: 'You Really Got a Hold on Me'","43:03",2583,"Serie","80207593","70140391","1222","CA"
"2019-10-16T16:40:43.164Z","Grey's Anatomy - Season 14: 'Harder, Better, Faster, Stronger'","42:54",2574,"Serie","80207592","70140391","1222","CA"
"2019-10-16T08:17:46.512Z","Grey's Anatomy - Season 14: '(Don't Fear) the Reaper'","41:07",2467,"Serie","80207591","70140391","1222","CA"
"2019-10-16T07:14:40.774Z","Grey's Anatomy - Season 14: 'Personal Jesus'","42:36",2556,"Serie","80207590","70140391","1222","CA"
"2019-10-16T06:03:17.797Z","Grey's Anatomy - Season 14: '1-800-799-7233'","42:32",2552,"Serie","80207589","70140391","1222","CA"
"2019-10-16T05:19:19.967Z","Grey's Anatomy - Season 14: 'Out of Nowhere'","41:16",2476,"Serie","80207588","70140391","1222","CA"
"2019-10-16T04:42:38.130Z","Grey's Anatomy - Season 14: 'Who Lives, Who Dies, Who Tells Your Story'","40:57",2457,"Serie","80207587","70140391","1222","CA"
"2019-10-16T03:58:09.996Z","Grey's Anatomy - Season 14: 'Come on Down to My Boat, Baby'","42:19",2539,"Serie","80207586","70140391","1222","CA"
"2019-10-16T03:38:22.446Z","Grey's Anatomy - Season 14: 'Danger Zone'","42:05",2525,"Serie","80207585","70140391","1222","CA"
"2019-10-15T17:07:41.401Z","Grey's Anatomy - Season 14: 'Ain't That a Kick in the Head'","42:53",2573,"Serie","80207584","70140391","1222","CA"
"2019-10-15T06:43:28.649Z","Grey's Anatomy - Season 14: 'Go Big or Go Home'","43:01",2581,"Serie","80207583","70140391","1222","CA"
"2019-10-15T06:12:40.746Z","Grey's Anatomy - Season 14: 'Get Off on the Pain'","43:03",2583,"Serie","80207582","70140391","1222","CA"
"2019-10-15T05:34:16.587Z","Grey's Anatomy - Season 14: 'Break Down the House'","42:51",2571,"Serie","80207581","70140391","1222","CA"
"2019-10-15T05:11:34.374Z","Grey's Anatomy - Season 13: 'Ring of Fire'","43:10",2590,"Serie","80180046","70140391","1222","CA"
"2019-10-15T04:52:32.495Z","Grey's Anatomy - Season 13: 'True Colors'","41:50",2510,"Serie","80180045","70140391","1222","CA"
"2019-10-15T04:44:59.330Z","Grey's Anatomy - Season 13: 'Leave it Inside'","42:06",2526,"Serie","80143449","70140391","1222","CA"
"2019-10-15T03:31:53.345Z","Grey's Anatomy - Season 13: 'Don't Stop Me Now'","42:50",2570,"Serie","80143448","70140391","1222","CA"
"2019-10-15T02:52:15.127Z","Grey's Anatomy - Season 13: 'In the Air Tonight'","41:22",2482,"Serie","80143447","70140391","1222","CA"
"2019-10-15T01:46:43.328Z","Grey's Anatomy - Season 13: 'What's Inside'","41:36",2496,"Serie","80143446","70140391","1222","CA"
"2019-10-15T00:50:07.777Z","Grey's Anatomy - Season 13: 'Be Still, My Soul'","42:30",2550,"Serie","80143445","70140391","1222","CA"
"2019-10-14T02:57:42.122Z","Grey's Anatomy - Season 13: 'Til I Hear it From You'","42:58",2578,"Serie","80143444","70140391","1222","CA"
"2019-10-14T02:16:31.510Z","Grey's Anatomy - Season 13: 'Who Is He (And What is He to You?)'","43:10",2590,"Serie","80143443","70140391","1222","CA"
"2019-10-14T01:38:55.504Z","Grey's Anatomy - Season 13: 'Civil War'","42:44",2564,"Serie","80143442","70140391","1222","CA"
"2019-10-14T00:42:51.801Z","Grey's Anatomy - Season 13: 'Back Where You Belong'","42:56",2576,"Serie","80143441","70140391","1222","CA"
"2019-10-13T22:21:19.119Z","Grey's Anatomy - Season 13: 'It Only Gets Much Worse'","43:14",2594,"Serie","80143440","70140391","1222","CA"
"2019-10-13T21:36:38.777Z","Grey's Anatomy - Season 13: 'None of Your Business'","43:12",2592,"Serie","80143439","70140391","1222","CA"
"2019-10-13T21:10:49.981Z","Grey's Anatomy - Season 13: 'Jukebox Hero'","42:38",2558,"Serie","80143438","70140391","1222","CA"
"2019-10-13T16:09:28.749Z","Grey's Anatomy - Season 13: 'You Can Look (But You'd Better Not Touch)'","43:04",2584,"Serie","80143437","70140391","1222","CA"
"2019-10-13T15:11:31.116Z","Grey's Anatomy - Season 13: 'You Haven't Done Nothin''","43:12",2592,"Serie","80143436","70140391","1222","CA"
"2019-10-13T14:43:07.688Z","Grey's Anatomy - Season 13: 'The Room Where It Happens'","41:02",2462,"Serie","80143435","70140391","1222","CA"
"2019-10-13T14:24:04.582Z","Grey's Anatomy - Season 13: 'Why Try to Change Me Now'","42:46",2566,"Serie","80143434","70140391","1222","CA"
"2019-10-12T23:36:21.550Z","Grey's Anatomy - Season 13: 'Roar'","43:12",2592,"Serie","80143433","70140391","1222","CA"
"2019-10-12T22:58:52.378Z","Grey's Anatomy - Season 13: 'Both Sides Now'","42:58",2578,"Serie","80143432","70140391","1222","CA"
"2019-10-12T18:03:34.208Z","Sacred Games - Season 2: 'Radcliffe'","58:48",3528,"Serie","81038078","80115328","1080","IN"
"2019-10-12T17:46:33.407Z","Grey's Anatomy - Season 13: 'Falling Slowly'","42:56",2576,"Serie","80143431","70140391","1222","CA"
"2019-10-12T17:20:54.492Z","Sacred Games - Season 2: 'Torino'","47:58",2878,"Serie","81038077","80115328","1080","IN"
"2019-10-12T16:53:03.056Z","Grey's Anatomy - Season 13: 'I Ain't No Miracle Worker'","42:42",2562,"Serie","80143430","70140391","1222","CA"
"2019-10-12T16:52:44.068Z","Grey's Anatomy - Season 13: 'Catastrophe and the Cure'","43:12",2592,"Serie","80143429","70140391","1222","CA"
"2019-10-12T16:25:39.143Z","Sacred Games - Season 2: 'Azrael'","41:08",2468,"Serie","81038076","80115328","1080","IN"
"2019-10-12T15:39:11.278Z","Sacred Games - Season 2: 'Vikarna'","48:46",2926,"Serie","81038075","80115328","1080","IN"
"2019-10-12T15:03:15.146Z","Sacred Games - Season 2: 'Bardo'","54:22",3262,"Serie","81038074","80115328","1080","IN"
"2019-10-12T13:24:21.799Z","Sacred Games - Season 2: 'Apasmara'","52:44",3164,"Serie","81038073","80115328","1080","IN"
"2019-10-12T12:26:32.013Z","Sacred Games - Season 2: 'Siduri'","48:36",2916,"Serie","81038072","80115328","1080","IN"
"2019-10-12T11:58:07.714Z","Sacred Games - Season 2: 'Matsya'","56:18",3378,"Serie","81038071","80115328","1080","IN"
"2019-10-12T11:35:25.125Z","Sacred Games - Season 1: 'Yayati'","47:20",2840,"Serie","80115894","80115328","1080","IN"
"2019-10-12T06:34:52.761Z","Grey's Anatomy - Season 13: 'Undo'","43:10",2590,"Serie","80143428","70140391","1222","CA"
"2019-10-12T05:50:53.187Z","Grey's Anatomy - Season 12: 'Family Affair'","43:14",2594,"Serie","80076757","70140391","1222","CA"
"2019-10-12T05:15:11.932Z","Grey's Anatomy - Season 12: 'At Last'","43:08",2588,"Serie","80076756","70140391","1222","CA"
"2019-10-11T23:13:47.469Z","Sacred Games - Season 1: 'Rudra'","43:00",2580,"Serie","80115893","80115328","1080","IN"
"2019-10-11T22:29:55.978Z","Sacred Games - Season 1: 'Pretakalpa'","47:28",2848,"Serie","80115892","80115328","1080","IN"
"2019-10-11T21:49:03.044Z","Sacred Games - Season 1: 'Sarama'","44:46",2686,"Serie","80115891","80115328","1080","IN"
"2019-10-11T21:42:24.309Z","Sacred Games - Season 1: 'Brahmahatya'","54:50",3290,"Serie","80115890","80115328","1080","IN"
"2019-10-11T21:37:28.892Z","Grey's Anatomy - Season 12: 'Mama Tried'","43:14",2594,"Serie","80076755","70140391","1222","CA"
"2019-10-11T19:25:45.651Z","Sacred Games - Season 1: 'Atapi Vatapi'","47:36",2856,"Serie","80115889","80115328","1080","IN"
"2019-10-11T19:23:47.464Z","Sacred Games - Season 1: 'Halahala '","50:22",3022,"Serie","80115888","80115328","1080","IN"
"2019-10-11T19:15:18.382Z","Grey's Anatomy - Season 12: 'You're Gonna Need Someone on Your Side'","43:12",2592,"Serie","80076754","70140391","1222","CA"
"2019-10-11T18:34:10.550Z","Grey's Anatomy - Season 12: 'Trigger Happy'","42:40",2560,"Serie","80076753","70140391","1222","CA"
"2019-10-11T18:23:51.488Z","Sacred Games - Season 1: 'Ashwathama '","51:18",3078,"Serie","80115887","80115328","1080","IN"
"2019-10-11T17:21:56.765Z","Grey's Anatomy - Season 12: 'It's Alright, Ma (I'm Only Bleeding)'","43:12",2592,"Serie","80076752","70140391","1222","CA"
"2019-10-11T16:39:53.926Z","Grey's Anatomy - Season 12: 'There's a Fine, Fine Line'","41:20",2480,"Serie","80076751","70140391","1222","CA"
"2019-10-10T22:01:31.966Z","Grey's Anatomy - Season 12: 'I Wear the Face'","43:00",2580,"Serie","80076750","70140391","1222","CA"
"2019-10-10T20:56:54.868Z","Grey's Anatomy - Season 12: 'When It Hurts So Bad'","43:12",2592,"Serie","80076749","70140391","1222","CA"
"2019-10-10T19:54:46.511Z","Grey's Anatomy - Season 12: 'I Am Not Waiting Anymore'","43:14",2594,"Serie","80076748","70140391","1222","CA"
"2019-10-10T19:28:09.573Z","Grey's Anatomy - Season 12: 'Odd Man Out'","41:40",2500,"Serie","80076747","70140391","1222","CA"
"2019-10-10T05:27:24.368Z","Grey's Anatomy - Season 12: 'All Eyez on Me'","43:02",2582,"Serie","80076746","70140391","1222","CA"
"2019-10-10T05:09:11.185Z","Grey's Anatomy - Season 12: 'My Next Life'","43:14",2594,"Serie","80076745","70140391","1222","CA"
"2019-10-09T22:54:45.655Z","Grey's Anatomy - Season 12: 'Unbreak My Heart'","43:12",2592,"Serie","80076744","70140391","1222","CA"
"2019-10-09T22:15:29.410Z","Justice League","01:59:00",7140,"Movie","80187362","80187362","1080","CA"
"2019-10-09T20:16:22.042Z","Grey's Anatomy - Season 12: 'All I Want Is You'","43:12",2592,"Serie","80076743","70140391","1222","CA"
"2019-10-09T19:35:47.999Z","Grey's Anatomy - Season 12: 'The Sound of Silence'","43:12",2592,"Serie","80076742","70140391","1222","CA"
"2019-10-09T19:03:31.631Z","Grey's Anatomy - Season 12: 'Things We Lost in the Fire'","43:12",2592,"Serie","80076741","70140391","1222","CA"
"2019-10-09T18:38:16.040Z","Grey's Anatomy - Season 12: 'Something Against You'","43:12",2592,"Serie","80076740","70140391","1222","CA"
"2019-10-09T13:55:40.370Z","Grey's Anatomy - Season 12: 'The Me Nobody Knows'","43:14",2594,"Serie","80076739","70140391","1222","CA"
"2019-10-09T13:55:35.652Z","Grey's Anatomy - Season 12: 'Guess Who's Coming to Dinner'","43:12",2592,"Serie","80076738","70140391","1222","CA"
"2019-10-09T04:11:00.588Z","Grey's Anatomy - Season 12: 'Old Time Rock and Roll'","43:12",2592,"Serie","80076737","70140391","1222","CA"
"2019-10-08T17:46:04.821Z","Grey's Anatomy - Season 12: 'I Choose You'","43:12",2592,"Serie","80076736","70140391","1222","CA"
"2019-10-08T15:25:33.879Z","Grey's Anatomy - Season 12: 'Walking Tall'","42:56",2576,"Serie","80076735","70140391","1222","CA"
"2019-10-07T23:15:38.004Z","Grey's Anatomy - Season 12: 'Sledgehammer'","43:12",2592,"Serie","80076734","70140391","1222","CA"
"2019-10-06T08:47:44.353Z","The Sinner - Cora: 'Part VIII'","42:22",2542,"Serie","80192594","80175802","1222","CA"
"2019-10-06T04:03:02.370Z","The Sinner - Cora: 'Part VII'","40:22",2422,"Serie","80192593","80175802","1222","CA"
"2019-10-06T00:26:04.563Z","The Sinner - Cora: 'Part VI'","42:08",2528,"Serie","80192592","80175802","1222","CA"
"2019-10-05T23:40:09.194Z","The Sinner - Cora: 'Part V'","42:22",2542,"Serie","80192591","80175802","1222","CA"
"2019-10-05T23:28:13.560Z","The Sinner - Cora: 'Part IV'","42:24",2544,"Serie","80192590","80175802","1222","CA"
"2019-10-05T03:35:21.956Z","The Sinner - Cora: 'Part III'","42:24",2544,"Serie","80192589","80175802","1222","CA"
"2019-10-04T23:58:47.931Z","Grey's Anatomy - Season 11: 'You're My Home'","43:06",2586,"Serie","80019187","70140391","1222","CA"
"2019-10-04T19:01:54.116Z","Udta Punjab","02:25:56",8756,"Movie","80118002","80118002","1080","IN"
"2019-10-04T16:46:29.173Z","Grey's Anatomy - Season 11: 'Time Stops'","43:16",2596,"Serie","80019186","70140391","1222","CA"
"2019-10-04T03:06:52.735Z","Grey's Anatomy - Season 11: 'She's Leaving Home: Part 2'","43:14",2594,"Serie","80064276","70140391","1222","CA"
"2019-10-04T02:53:51.181Z","Grey's Anatomy - Season 11: 'She's Leaving Home: Part 1'","43:16",2596,"Serie","80064275","70140391","1222","CA"
"2019-10-04T02:42:44.907Z","Grey's Anatomy - Season 11: 'How to Save a Life'","43:16",2596,"Serie","80019184","70140391","1222","CA"
"2019-10-04T02:40:40.724Z","Grey's Anatomy - Season 11: 'One Flight Down'","43:16",2596,"Serie","80019183","70140391","1222","CA"
"2019-10-04T02:21:49.064Z","Grey's Anatomy - Season 11: 'Crazy Love'","43:16",2596,"Serie","80019182","70140391","1222","CA"
"2019-10-04T01:35:13.938Z","Grey's Anatomy - Season 11: 'When I Grow Up'","43:16",2596,"Serie","80019181","70140391","1222","CA"
"2019-10-04T01:30:24.581Z","Grey's Anatomy - Season 11: 'With or Without You'","43:16",2596,"Serie","80019180","70140391","1222","CA"
"2019-10-03T22:03:10.464Z","Kabir Singh","02:51:24",10284,"Movie","81107545","81107545","1080","IN"
"2019-10-03T15:33:16.517Z","Grey's Anatomy - Season 11: 'Don't Dream It's Over'","43:16",2596,"Serie","80019179","70140391","1222","CA"
"2019-10-03T15:33:07.425Z","Grey's Anatomy - Season 11: 'I Feel the Earth Move'","43:18",2598,"Serie","80019178","70140391","1222","CA"
"2019-10-03T07:57:40.320Z","Grey's Anatomy - Season 11: 'The Distance'","43:16",2596,"Serie","80019177","70140391","1222","CA"
"2019-10-03T07:23:16.725Z","Grey's Anatomy - Season 11: 'Staring at the End'","43:16",2596,"Serie","80019176","70140391","1222","CA"
"2019-10-03T06:44:47.151Z","Grey's Anatomy - Season 11: 'The Great Pretender'","43:16",2596,"Serie","80019175","70140391","1222","CA"
"2019-10-03T02:40:04.547Z","Lagaan","03:43:00",13380,"Movie","60020906","60020906","1222","CA"
"2019-10-02T22:24:26.365Z","Grey's Anatomy - Season 11: 'All I Could Do Was Cry'","43:12",2592,"Serie","80019174","70140391","1222","CA"
"2019-10-02T21:39:55.511Z","Grey's Anatomy - Season 11: 'The Bed's Too Big Without You'","43:16",2596,"Serie","80019173","70140391","1222","CA"
"2019-10-02T21:16:26.246Z","Grey's Anatomy - Season 11: 'Where Do We Go From Here'","43:16",2596,"Serie","80019172","70140391","1222","CA"
"2019-10-02T19:32:53.956Z","Grey's Anatomy - Season 11: 'Risk'","43:16",2596,"Serie","80019171","70140391","1222","CA"
"2019-10-02T18:47:52.331Z","Grey's Anatomy - Season 11: 'Can We Start Again, Please?'","43:19",2599,"Serie","80019170","70140391","1222","CA"
"2019-10-01T17:33:32.286Z","Grey's Anatomy - Season 11: 'Don't Let's Start'","43:16",2596,"Serie","80019169","70140391","1222","CA"
"2019-10-01T07:19:37.122Z","Inside Bill's Brain: Decoding Bill Gates - Limited Series: 'Part 1'","52:29",3149,"Serie","80184678","80184771","1080","CA"
"2019-09-30T20:20:49.932Z","Grey's Anatomy - Season 11: 'Bend and Break'","43:14",2594,"Serie","80019168","70140391","1222","CA"
"2019-09-30T19:48:10.914Z","Grey's Anatomy - Season 11: 'Only Mama Knows'","43:16",2596,"Serie","80019167","70140391","1222","CA"
"2019-09-29T19:48:42.041Z","Grey's Anatomy - Season 11: 'Got to Be Real'","43:16",2596,"Serie","80019166","70140391","1222","CA"
"2019-09-29T15:17:52.131Z","Grey's Anatomy - Season 11: 'Puzzle with a Piece Missing'","43:16",2596,"Serie","80019165","70140391","1222","CA"
"2019-09-29T01:26:48.317Z","Grey's Anatomy - Season 11: 'I Must Have Lost It on the Wind'","42:07",2527,"Serie","80019164","70140391","1222","CA"
"2019-09-28T21:42:36.272Z","Grey's Anatomy - Season 10: 'Fear (of the Unknown)'","43:10",2590,"Serie","80017968","70140391","1222","CA"
"2019-09-28T17:43:32.254Z","Grey's Anatomy - Season 10: 'Everything I Try to Do, Nothing Seems to Turn Out Right'","43:10",2590,"Serie","80017967","70140391","1222","CA"
"2019-09-28T16:27:18.441Z","Grey's Anatomy - Season 10: 'We Are Never Ever Getting Back Together'","43:14",2594,"Serie","70297393","70140391","1222","CA"
"2019-09-28T00:30:21.510Z","Grey's Anatomy - Season 10: 'Change of Heart'","43:14",2594,"Serie","70297394","70140391","1222","CA"
"2019-09-27T23:43:26.408Z","Grey's Anatomy - Season 10: 'Go It Alone'","43:10",2590,"Serie","70297392","70140391","1222","CA"
"2019-09-27T22:51:13.140Z","Grey's Anatomy - Season 10: 'I'm Winning'","43:14",2594,"Serie","70297391","70140391","1222","CA"
"2019-09-27T22:05:49.700Z","Grey's Anatomy - Season 10: 'You Be Illin''","43:11",2591,"Serie","70297390","70140391","1222","CA"
"2019-09-27T21:53:24.464Z","Grey's Anatomy - Season 10: 'Do You Know?'","43:13",2593,"Serie","70297389","70140391","1222","CA"
"2019-09-26T19:19:57.657Z","Grey's Anatomy - Season 10: 'We Gotta Get Out of This Place'","43:12",2592,"Serie","70297388","70140391","1222","CA"
"2019-09-26T18:57:14.715Z","Grey's Anatomy - Season 10: 'Throwing It All Away'","43:12",2592,"Serie","70297387","70140391","1222","CA"
"2019-09-26T04:17:13.434Z","Grey's Anatomy - Season 10: 'You've Got to Hide Your Love Away'","43:08",2588,"Serie","70297386","70140391","1222","CA"
"2019-09-26T03:02:53.391Z","Grey's Anatomy - Season 10: 'Take It Back'","43:13",2593,"Serie","70297385","70140391","1222","CA"
"2019-09-26T02:12:50.617Z","Grey's Anatomy - Season 10: 'Get Up, Stand Up'","43:15",2595,"Serie","70297384","70140391","1222","CA"
"2019-09-26T02:12:41.626Z","Grey's Anatomy - Season 10: 'Man on the Moon'","43:13",2593,"Serie","70297383","70140391","1222","CA"
"2019-09-25T18:45:30.237Z","Grey's Anatomy - Season 10: 'Somebody That I Used to Know'","43:14",2594,"Serie","70297382","70140391","1222","CA"
"2019-09-25T03:23:36.434Z","Grey's Anatomy - Season 10: 'Sorry Seems to Be the Hardest Word'","43:14",2594,"Serie","70297381","70140391","1222","CA"
"2019-09-25T01:08:08.225Z","Grey's Anatomy - Season 10: 'Two Against One'","43:15",2595,"Serie","70297380","70140391","1222","CA"
"2019-09-24T18:48:00.651Z","Grey's Anatomy - Season 10: 'Thriller'","43:15",2595,"Serie","70297379","70140391","1222","CA"
"2019-09-24T18:23:27.363Z","Grey's Anatomy - Season 10: 'Map of You'","43:14",2594,"Serie","70297378","70140391","1222","CA"
"2019-09-24T06:51:17.295Z","Sanju","02:38:56",9536,"Movie","81020508","81020508","1080","IN"
"2019-09-24T03:58:53.228Z","The Sinner - Cora: 'Part II'","42:24",2544,"Serie","80192588","80175802","1222","CA"
"2019-09-23T20:20:54.642Z","The Sinner - Cora: 'Part I'","46:41",2801,"Serie","80177422","80175802","1222","CA"
"2019-09-23T01:53:05.297Z","Grey's Anatomy - Season 10: 'I Bet It Stung'","43:14",2594,"Serie","70297377","70140391","1222","CA"
"2019-09-22T22:15:36.080Z","Grey's Anatomy - Season 10: 'Puttin' on the Ritz'","43:14",2594,"Serie","70297376","70140391","1222","CA"
